15,31,24,22,17,50
49,34,56,14,25,63
74,35,57,59,42,39
45,36,2,4,54,26
58,33,78,20,65,46
40,10,5,62,72,38
23,11,16,60,27,70
69,75,3,43,52,61
18,41,9,76,53,47
29,28,77,21,55,6
1,64,73,68,30,48
67,44,12,32,19,13
37,66,8,71,7,51
15,58,20,49,25,45
33,62,34,22,39,4
59,40,27,17,2,14
16,69,57,11,31,56
60,9,61,42,63,54
72,29,3,76,23,78
55,70,5,73,46,74
12,6,75,10,65,68
50,30,51,53,36,71
1,38,7,13,67,26
19,66,52,64,28,47
24,18,8,44,35,77
43,32,21,48,41,37
58,27,22,61,54,40
2,72,63,16,39,20
70,15,29,59,9,5
11,73,49,3,4,12
51,6,62,31,25,42
30,57,55,65,26,7
47,50,33,13,76,17
44,45,46,56,66,53
8,77,41,68,52,67
28,48,69,36,23,18
19,21,10,78,43,74
14,24,1,75,32,71
37,34,38,35,60,64
51,16,4,61,5,29
31,2,59,55,58,65
27,49,13,6,39,76
20,42,11,53,44,40
8,67,25,66,33,30
48,26,15,62,56,41
77,45,43,12,23,22
21,52,17,70,1,71
64,19,36,63,46,75
74,47,14,69,37,72
18,7,50,3,34,60
73,38,57,9,24,78
28,68,35,32,10,54
39,25,2,67,53,11
40,62,65,16,49,29
26,20,76,61,8,59
31,13,5,48,21,66
33,70,17,75,77,64
63,37,58,4,1,69
6,43,3,74,44,36
30,38,24,12,47,56
54,22,35,51,78,14
28,41,60,57,71,45
42,15,7,27,19,72
52,50,73,10,46,18
23,32,68,34,55,9
66,11,13,65,77,61
21,64,69,62,59,49
53,17,58,26,6,16
39,37,30,29,31,44
54,14,48,3,8,70
36,12,41,5,35,25
22,63,38,7,74,28
10,73,67,42,45,27
71,40,34,15,57,47
9,23,20,50,75,19
18,1,55,56,51,33
52,60,4,32,72,78
46,43,76,24,68,2
64,13,53,29,8,58
62,36,39,70,14,66
25,12,65,21,54,44
7,61,49,41,10,31
77,5,63,30,3,27
35,40,19,50,69,45
33,71,37,26,73,23
78,42,75,55,48,47
16,74,76,1,67,15
72,59,34,11,24,28
17,38,18,4,43,68
60,56,2,51,9,52
57,46,32,20,22,6
53,12,70,7,63,31
45,65,39,8,5,64
25,13,10,23,40,69
47,71,54,44,55,62
78,27,1,66,41,50
24,59,16,33,3,48
58,4,14,42,30,21
72,56,67,43,73,35
34,61,18,19,2,6
46,51,28,17,49,9
52,76,75,22,57,37
77,11,36,38,15,32
29,74,26,60,68,20
71,78,62,13,45,63
39,64,55,40,16,12
65,70,42,41,69,24
4,59,25,47,7,43
31,6,23,35,1,8
48,61,46,67,28,30
76,44,51,73,58,34
66,75,15,2,18,32
68,14,19,5,11,60
27,33,52,38,29,53
26,3,21,9,22,72
49,54,74,57,50,77
36,20,10,37,17,56
6,4,24,41,64,40
13,8,43,46,16,42
63,47,23,67,51,65
45,78,30,70,18,59
7,35,11,75,62,58
25,48,71,38,76,19
69,60,73,39,21,15
50,26,44,14,52,28
5,53,22,55,37,49
56,32,9,74,27,31
57,72,68,36,61,33
10,77,3,2,20,1
54,12,17,34,29,66
