32,47,3,34
67,29,62,78
16,6,28,64
56,15,46,44
39,37,66,77
25,52,21,4
42,9,60,65
57,12,17,10
50,19,36,69
41,7,11,74
14,27,76,55
81,80,30,5
43,35,18,48
23,54,73,22
70,1,2,49
58,72,79,61
71,45,59,82
26,40,63,13
38,24,53,20
68,51,8,33
75,21,31,56
57,39,67,44
78,37,19,9
36,77,6,10
76,12,69,16
30,64,25,46
80,11,62,32
42,17,47,35
66,54,14,65
61,15,5,70
72,74,49,82
2,63,55,34
7,3,45,48
8,27,24,79
26,31,22,1
41,58,68,40
20,18,75,29
60,38,71,52
33,43,50,13
23,4,53,81
28,51,59,73
32,46,39,19
21,66,30,44
10,37,25,67
56,36,12,47
16,11,5,42
82,63,7,80
77,78,48,69
49,55,9,6
24,35,54,26
45,29,27,64
71,40,15,8
38,43,61,76
81,22,17,58
53,18,74,73
33,41,75,62
79,2,51,52
20,50,57,23
59,68,72,70
34,65,1,13
14,3,60,4
82,31,28,10
9,5,66,7
69,11,6,24
16,25,80,78
21,55,71,77
15,48,37,27
8,43,64,22
44,49,58,18
26,19,47,33
2,32,40,36
61,67,51,53
29,68,81,76
74,23,34,38
13,60,75,17
20,1,52,28
59,46,3,41
39,79,65,35
45,73,70,31
63,56,54,57
12,72,4,62
50,30,42,14
27,58,6,66
44,25,11,71
26,69,37,49
77,67,18,8
48,81,51,82
7,34,15,36
10,61,24,23
13,74,55,28
9,52,40,16
78,53,46,33
31,68,64,80
22,47,79,38
35,12,59,60
72,65,21,50
70,75,32,30
5,76,3,39
20,54,43,45
14,73,29,17
19,2,42,56
1,4,57,41
44,62,63,6
81,66,71,61
18,37,13,23
48,46,9,74
8,49,78,28
15,16,82,38
79,55,31,59
50,12,64,77
10,34,27,53
26,32,52,68
80,75,45,36
65,69,33,67
5,24,58,60
41,43,70,29
47,57,11,21
62,54,1,42
40,22,4,30
14,19,7,20
17,3,72,2
51,63,35,76
56,73,25,39
13,66,82,8
34,48,49,12
37,59,44,50
77,80,46,26
31,67,74,16
33,27,52,36
79,41,81,78
65,6,32,38
61,21,9,1
64,4,42,24
28,75,68,14
40,45,19,53
62,57,76,30
17,70,56,71
23,15,43,2
25,51,58,20
22,11,3,10
5,29,55,54
69,7,18,60
39,47,63,72
73,44,35,34
52,82,41,50
36,65,48,61
80,13,12,21
66,42,68,49
53,9,77,79
6,45,30,26
24,17,1,46
70,19,16,81
76,20,67,59
56,14,11,40
32,55,22,25
4,5,2,18
51,57,38,37
10,71,29,39
73,63,43,75
35,58,7,78
28,27,69,3
33,15,54,72
8,62,23,31
60,64,47,74
36,53,13,44
82,42,21,26
12,9,24,70
34,30,11,20
46,45,49,50
19,17,66,48
18,40,80,51
22,61,2,14
4,59,38,63
35,25,68,5
67,7,73,52
3,43,57,6
55,72,69,8
64,10,78,75
62,71,65,47
54,60,37,31
1,32,27,81
39,33,23,16
77,28,58,15
74,79,29,56
44,76,41,9
46,66,36,51
61,11,17,26
63,70,20,21
38,25,12,18
50,5,34,22
67,82,19,3
78,68,55,57
6,8,4,35
47,69,10,14
53,64,37,62
75,71,27,7
49,24,15,32
74,42,45,33
73,81,40,77
60,28,72,41
30,1,16,56
52,59,65,23
76,80,54,79
31,58,43,39
48,2,29,13
