10,5,6,9
7,11,2,1
8,4,3,1
3,8,10,2
6,7,9,4
5,6,11,2
7,5,1,4
3,11,9,8
10,9,6,1
2,10,7,3
5,4,8,11
7,10,5,6
9,3,8,2
11,1,4,10
8,3,1,7
11,4,5,2
6,8,9,4
11,1,6,3
2,9,7,5
10,6,2,7
4,3,11,9
5,8,1,10
4,2,9,10
6,11,8,7
1,5,3,6
10,8,4,7
2,1,9,5
11,5,3,10
7,9,8,11
3,2,4,6
1,9,10,11
4,7,5,3
2,6,1,8
