4,14,82,40,16,27,25,65
88,43,84,7,75,66,3,53
17,32,59,69,23,77,71,63
83,62,60,13,6,30,87,35
47,37,2,79,68,73,41,19
51,56,81,57,10,8,49,12
67,22,5,72,90,64,20,9
89,31,74,21,24,86,38,15
78,36,70,18,39,76,33,61
44,80,52,42,85,28,1,26
34,11,55,54,29,46,58,50
45,35,41,88,14,25,32,48
12,79,16,30,59,37,75,65
68,6,60,40,57,69,72,7
90,86,71,13,83,84,8,89
39,2,18,51,53,27,82,81
9,49,87,62,19,76,80,78
29,17,11,74,43,61,22,1
73,48,46,15,26,56,52,23
24,45,55,5,77,42,85,66
54,10,4,44,47,63,33,38
34,58,36,67,28,21,3,64
50,8,59,31,70,20,27,35
84,53,86,69,16,49,41,80
83,74,65,68,90,88,32,76
1,14,29,71,11,72,26,51
15,25,56,60,19,7,22,18
61,55,52,6,30,4,9,2
82,38,62,79,42,23,34,64
63,50,73,3,24,66,81,78
12,58,5,70,31,13,17,67
21,85,37,44,36,75,10,48
28,54,43,47,40,87,39,77
57,46,89,49,33,45,20,83
41,29,51,59,52,9,7,60
74,23,18,35,65,53,11,42
64,15,8,16,1,78,68,63
70,38,61,66,71,82,58,26
76,85,24,34,6,17,37,22
56,50,21,72,80,4,88,77
13,25,54,39,2,73,44,20
33,32,75,81,5,40,62,69
87,57,31,55,84,67,48,47
89,14,19,90,12,36,28,46
86,10,30,27,43,79,45,3
85,22,8,58,53,83,18,6
21,65,23,76,41,71,66,52
25,68,44,38,78,17,9,42
64,2,88,49,35,16,4,29
51,55,80,48,33,40,74,24
77,47,26,75,67,81,60,89
31,3,10,32,73,39,14,72
20,34,30,63,56,19,86,70
15,62,90,28,54,59,61,45
13,46,84,37,27,43,69,36
1,7,79,87,5,82,50,57
11,83,40,66,18,64,12,41
48,65,77,33,29,2,38,8
4,78,23,58,85,80,89,39
74,42,16,56,52,70,3,47
17,72,45,10,35,26,19,54
69,31,46,61,30,51,21,22
25,50,20,86,5,71,28,6
87,81,76,43,44,34,59,90
55,12,73,7,62,1,27,88
49,67,14,53,32,63,15,37
36,9,13,24,57,11,68,75
82,85,33,84,79,60,72,58
61,10,19,83,23,48,40,16
56,39,17,28,66,69,2,74
20,5,51,52,38,35,78,43
27,89,6,3,54,1,70,41
45,7,31,71,37,81,64,55
26,30,49,32,34,22,50,13
73,77,53,25,36,90,79,11
18,24,44,82,67,88,46,59
65,8,63,80,60,21,47,87
42,75,15,4,76,12,29,57
14,86,62,85,9,68,84,39
37,41,78,61,38,55,56,83
72,64,66,33,81,52,13,30
7,20,53,10,17,1,77,34
22,71,35,79,16,28,67,73
47,27,90,45,49,60,24,11
75,19,12,82,8,74,6,54
89,5,42,2,80,59,21,14
51,58,87,88,86,57,32,36
3,62,76,68,46,26,63,25
23,29,15,44,40,70,31,84
48,18,43,9,69,4,65,50
11,41,30,56,81,90,85,17
8,67,39,75,49,52,45,34
13,78,7,59,14,61,47,74
27,38,71,19,88,33,57,53
21,16,5,1,60,54,36,76
32,66,80,29,10,79,6,46
22,68,89,23,50,44,51,43
42,40,35,12,58,84,63,2
9,3,69,77,31,15,83,82
72,24,28,20,65,18,55,62
70,37,73,26,25,87,64,4
59,49,81,86,38,48,54,85
46,60,34,41,71,74,10,78
43,33,11,19,7,32,67,21
76,53,1,50,40,13,56,45
79,52,77,8,58,44,69,14
3,80,12,84,20,18,61,68
87,72,83,23,2,75,25,24
66,47,35,36,22,15,9,27
26,6,42,90,88,39,16,31
63,29,48,5,82,30,37,28
64,65,57,73,55,89,86,17
4,70,11*,79*,62,51,77*,45*
