8,1,3,13
2,4,5,7
6,11,10,12
9,5,4,3
8,13,11,7
9,10,12,2
4,1,3,6
7,13,9,12
6,1,2,8
10,11,3,5
12,8,9,4
10,7,13,6
1,5,11,2
8,9,10,6
7,3,1,11
13,12,5,2
4,10,9,3
5,12,7,6
2,13,11,8
4,12,1,10
3,11,2,9
5,8,7,1
6,2,13,4
1,3,12,7
9,11,8,6
13,10,4,5
12,6,2,3
11,5,1,9
4,7,8,10
13,9,12,1
11,4,7,8
10,3,5,13
2,7,6,9
3,12,8,4
1,2,5,10
6,4,11,13
3,8,10,2
7,9,13,1
6,5,12,11
