2,6,4,8,7,3,1,9
4,3,5,1,6,2,8,9
2,1,7,8,5,4,6,3
4,9,8,7,6,5,2,1
2,3,7,6,9,8,4,5
3,9,1,6,4,7,5,2
9,1,5,2,8,7,3,6
6,7,9,5,1,4,3,8
8,5,3,7,1,9,2,4
3,2,9,4,5,8,6,1
7,6,1,4,5,2,8,3
3*,8*,9,6*,7,1*,2*,4*
