23,83,79,75,17,16
29,45,47,40,80,57
72,25,32,61,68,66
27,12,24,10,4,34
7,87,50,91,1,70
60,38,31,74,15,84
28,67,44,9,92,6
49,77,8,30,76,54
11,89,18,55,42,88
19,22,52,78,56,71
65,48,51,36,14,43
62,35,63,3,59,33
64,73,39,81,13,58
21,37,53,41,86,90
46,20,26,82,5,69
66,85,16,40,2,12
27,87,15,45,83,44
8,1,32,47,24,74
91,60,55,79,54,77
61,18,30,31,71,67
9,14,22,70,11,76
56,3,65,89,50,72
17,10,28,57,25,88
37,34,73,59,68,43
26,63,5,75,84,19
82,6,33,41,92,48
42,51,46,64,90,4
86,69,2,29,13,62
38,52,20,85,21,58
39,53,23,49,80,36
7,35,12,81,78,55
83,47,50,30,9,71
88,8,22,15,40,91
73,1,44,28,3,79
24,87,75,60,66,37
43,5,74,18,72,16
90,54,19,33,27,84
86,64,89,14,82,63
57,58,67,41,65,25
13,11,31,46,92,52
56,45,39,34,7,77
59,29,85,49,61,26
68,23,42,48,78,21
69,76,53,51,2,35
17,62,38,10,70,80
4,6,81,20,32,36
66,24,55,19,73,9
82,90,88,30,43,87
91,64,14,41,44,18
79,8,13,89,27,25
46,15,58,63,12,1
54,31,22,86,45,85
33,78,68,5,39,40
16,57,3,92,21,84
70,71,74,59,26,53
28,61,2,51,38,77
65,52,10,23,7,47
50,20,60,17,29,32
48,62,49,75,72,4
83,81,34,42,76,80
67,11,35,56,36,37
79,69,64,87,88,6
19,91,86,68,9,39
21,44,43,24,89,33
16,73,70,25,15,90
27,53,18,92,38,78
45,61,54,74,46,23
5,32,13,12,17,3
14,4,7,71,63,57
51,59,41,60,47,72
67,77,52,35,83,66
6,2,75,1,56,42
10,40,50,37,49,69
20,65,11,62,34,8
36,82,76,31,29,55
80,48,81,22,58,26
85,84,78,30,28,24
33,74,9,12,25,64
4,89,17,91,53,61
88,92,63,72,38,73
57,18,83,66,70,13
47,43,2,54,7,67
1,51,27,49,52,5
35,40,34,19,50,46
82,77,37,32,21,65
60,68,62,45,76,6
58,55,30,23,86,59
11,71,48,79,84,81
10,42,8,31,44,26
80,16,56,20,87,41
22,75,3,36,90,29
14,69,15,28,85,39
66,89,92,54,51,5
40,4,73,35,74,18
12,67,32,64,70,38
77,60,1,53,82,19
65,6,78,83,88,61
50,2,21,59,81,45
9,63,52,34,79,57
84,46,72,44,86,17
13,49,56,43,31,33
15,41,30,48,10,29
39,80,69,90,24,11
47,58,3,76,26,91
42,28,37,7,22,16
87,36,25,85,62,71
68,55,75,27,14,20
8,50,64,23,4,66
2,67,70,34,60,5
84,32,45,73,52,89
1,59,31,9,65,40
46,48,44,53,57,56
15,79,78,13,51,82
61,21,10,63,39,76
16,81,54,69,24,38
26,12,36,90,30,72
83,41,62,55,22,28
71,27,23,43,3,11
17,68,92,8,47,87
18,19,58,37,6,85
25,86,7,75,35,20
80,14,29,88,33,77
74,91,65,42,49,2
84,13,76,67,40,1
38,82,61,73,57,50
90,10,60,78,9,89
21,26,15,55,56,4
70,43,81,52,41,28
32,54,87,39,48,34
63,23,30,62,37,51
31,64,85,68,27,35
88,36,59,16,8,19
22,72,45,24,79,20
44,33,49,58,17,7
53,74,14,6,29,66
92,71,91,69,75,12
77,5,86,11,47,42
25,80,83,3,18,46
48,55,90,50,13,67
89,34,38,40,23,41
43,35,9,32,61,15
56,85,10,8,81,82
78,59,57,54,20,64
58,84,49,45,88,68
76,66,17,26,7,27
44,75,71,51,39,74
24,53,62,52,31,91
36,83,86,2,33,73
11,28,12,87,18,21
63,77,47,6,25,22
72,5,79,4,37,80
92,70,29,65,19,42
1,16,46,14,30,60
69,78,41,3,45,8
89,26,23,15,67,68
76,34,88,74,85,48
62,32,9,58,54,56
20,91,51,73,10,83
33,75,28,53,50,11
81,31,40,87,55,63
6,12,49,86,57,24
71,90,35,5,17,65
4,39,47,84,16,82
38,19,59,25,42,14
72,66,43,21,69,1
22,30,80,2,64,92
52,36,13,61,44,60
37,3,27,77,46,70
29,79,51,18,56,7
85,63,53,32,11,83
26,41,24,50,88,86
57,74,68,81,62,90
71,58,45,35,16,10
78,73,87,67,49,14
5,91,25,76,43,48
12,19,31,2,20,89
44,66,82,34,22,59
3,42,54,52,15,17
13,30,4,38,65,75
29,72,40,64,28,27
7,8,6,80,60,21
70,33,36,47,46,79
18,9,84,77,23,69
55,37,92,39,1,61
