5,2,9,3
1,7,10,8
6,2,4,8
3,6,1,9
4,7,5,10
4,6,7,9
3,10,5,8
9,2,1,5
1,4,3,2
7,8,6,10
8,3,6,4
7,5,2,1
9,5,10,4
8,9,7,3
6,1,2,10
5,3,6,7
8,1,9,4
10,9,2,8
4,2,7,3
1,10,5,6
4,5,8,1
2,7,9,6
10,9,3,4
10,7,3,1
8,6,2,5
