6,7,5,8,2,1,4,3
1,4,8,7,3,5,2,6
2,5,7,1,6,3,8,4
8,3,5,1,4,7,6,2
3,7,2,8,6,1,5,4
2,4,1,3,8,6,7,5
4,5,2,6,1,8,3,7
8,2,6,1,4,3,7,5
7,6,1,3,5,8,4,2
7,2,3,6,5,4,1,8
