39,10,43,35,22,37,16,45
23,21,20,27,34,8,11,38
13,4,17,50,40,44,6,19
5,47,41,30,7,32,33,24
14,25,26,3,29,12,18,9
42,2,1,28,15,31,48,46
13,36,34,22,11,35,17,49
19,24,8,21,41,37,44,32
47,40,27,45,23,12,5,25
26,43,18,15,28,33,50,20
1,7,16,30,14,42,46,38
31,4,49,6,3,48,9,39
10,2,44,34,23,29,36,47
5,50,45,19,28,17,25,15
8,43,16,42,40,26,30,12
31,1,49,33,20,7,35,4
36,39,14,37,21,3,13,18
32,38,22,2,46,27,6,9
41,11,10,50,48,24,29,5
20,49,47,26,30,19,15,42
12,8,39,7,34,14,28,18
25,9,22,44,37,21,1,35
43,6,32,48,33,45,13,2
16,23,3,46,17,36,41,31
4,11,27,24,38,40,10,29
30,50,49,22,44,5,39,1
2,48,25,37,12,20,42,13
18,47,35,6,43,23,28,41
24,27,26,10,19,14,31,7
32,34,15,45,29,3,46,4
33,8,17,40,38,9,21,36
11,6,2,23,16,50,35,44
47,12,43,22,24,41,39,26
37,29,28,27,30,25,31,34
36,46,19,33,48,21,4,40
49,38,7,5,16,32,11,18
3,10,42,17,8,15,1,20
45,28,9,31,13,14,30,43
46,34,24,37,6,26,50,36
49,16,48,12,47,44,38,21
25,41,40,7,15,22,3,11
35,27,14,33,17,39,20,2
42,9,5,32,10,19,23,4
1,29,13,6,8,18,45,49
24,15,38,16,50,43,34,3
14,46,47,17,40,31,37,11
19,28,32,12,36,30,20,10
9,1,4,41,39,13,27,8
45,35,29,25,21,5,2,26
44,42,33,48,7,22,18,23
10,15,12,14,6,30,37,17
20,46,40,32,28,49,24,13
11,45,36,1,9,16,34,47
26,31,23,44,25,33,4,43
18,38,19,48,35,3,41,8
42,22,21,39,50,2,7,29
5,13,37,15,27,34,12,1
9,17,24,43,46,49,25,10
48,35,30,28,4,44,45,14
26,19,29,11,33,39,38,23
22,20,31,5,32,47,8,50
6,41,21,16,27,18,42,36
3,7,45*,37*,2,40,9*,43*
