21,41,37,31
14,18,68,2
17,9,35,19
73,8,90,81
10,24,64,51
26,39,43,52
6,56,72,54
15,85,20,59
70,62,48,67
61,66,36,44
29,22,69,88
55,40,78,16
4,45,57,42
80,13,86,60
82,7,28,12
27,75,34,49
76,33,84,79
50,65,38,11
1,77,71,74
46,83,5,63
25,47,3,32
58,53,91,30
87,23,89,19
26,24,41,9
90,59,54,36
10,62,22,37
56,85,88,8
43,48,14,15
31,66,18,29
86,35,7,42
68,4,73,21
76,61,27,16
52,69,13,38
11,40,39,45
63,77,65,55
72,81,51,57
30,33,64,44
17,82,89,53
70,83,84,25
87,34,6,79
80,23,3,2
1,78,46,20
60,74,12,32
49,71,58,67
91,5,75,50
28,37,86,47
85,21,26,48
7,4,88,76
62,45,54,41
29,52,9,11
68,16,39,63
13,43,36,40
35,81,53,31
82,70,65,10
57,89,27,25
18,3,34,33
77,22,30,61
74,46,90,56
2,49,8,38
59,42,23,72
51,14,32,84
75,79,78,60
12,47,1,19
20,55,87,91
69,17,24,28
15,71,80,5
6,64,66,67
83,73,58,50
44,54,85,4
7,70,52,27
39,88,10,3
62,36,21,89
46,82,25,86
31,63,43,33
16,8,35,23
49,45,13,76
72,34,61,14
37,51,40,9
91,26,81,77
20,57,17,22
41,78,5,65
71,56,87,64
19,73,67,84
50,74,55,6
68,90,12,11
60,2,83,24
66,69,1,53
59,18,48,75
38,28,30,79
32,42,80,29
58,15,47,44
54,27,39,13
33,88,49,21
14,35,3,37
7,34,8,43
78,10,45,31
64,57,77,70
73,16,86,87
5,22,67,74
20,65,76,62
89,46,91,72
12,9,69,71
84,66,24,85
4,81,18,1
53,75,40,83
19,32,82,38
25,36,11,55
63,41,80,59
79,58,48,51
50,42,28,26
23,29,61,90
47,30,6,60
52,68,15,17
2,56,44,39
20,35,33,45
74,43,73,57
76,72,77,10
86,69,70,34
62,5,9,1
16,18,84,7
38,31,4,12
55,67,54,83
59,37,81,89
53,80,19,51
46,14,66,75
87,58,22,78
32,91,36,63
27,21,29,17
56,65,79,52
88,44,28,68
3,6,41,8
13,11,26,30
24,48,82,50
2,71,42,61
47,90,64,85
40,25,15,60
23,20,49,73
45,59,16,43
5,72,70,37
19,86,18,77
34,80,78,76
36,1,38,75
32,55,62,17
83,91,51,7
44,10,89,69
8,39,22,66
74,58,88,26
24,65,6,12
84,3,30,27
11,61,47,56
71,46,50,35
57,40,21,63
54,15,29,87
60,64,31,68
41,79,2,25
90,82,4,13
9,49,42,14
81,85,23,52
33,48,53,28
67,1,7,80
69,39,36,73
75,19,55,43
10,17,59,58
27,6,32,88
65,61,89,86
45,30,66,74
21,24,18,11
34,38,56,5
76,50,31,22
41,47,83,68
26,12,64,20
42,44,13,77
40,2,35,54
78,91,29,70
9,28,85,46
67,60,81,14
48,52,16,3
79,53,49,15
37,57,33,82
51,25,8,4
63,87,90,72
71,84,62,23
1,32,65,73
31,80,75,69
5,7,19,66
12,88,43,83
17,50,47,18
38,27,44,26
45,55,56,21
22,86,91,59
77,28,40,34
81,36,42,48
2,64,53,46
52,78,57,54
8,76,9,30
16,89,15,90
11,87,10,41
25,6,14,39
4,84,61,49
63,70,23,58
79,29,37,24
60,3,71,20
67,35,85,82
51,68,33,62
72,13,74,47
77,27,59,5
22,38,73,80
88,64,65,91
43,54,69,81
44,18,46,40
50,19,34,16
57,86,56,76
52,89,14,41
28,90,66,2
21,32,58,8
83,31,48,23
37,53,45,6
35,26,60,4
39,67,17,51
42,12,79,62
75,29,82,71
11,84,63,1
3,9,72,15
30,78,25,7
85,49,68,87
61,13,55,10
70,36,74,20
54*,33,24,56*
