95,28,73,7,39,78
21,16,27,56,96,45
49,62,79,68,57,14
42,54,29,41,40,58
55,80,66,46,88,53
50,22,30,59,3,98
33,31,90,38,48,91
61,23,12,25,83,97
67,92,2,85,4,35
87,6,13,51,86,81
84,77,37,24,70,34
11,60,93,94,89,63
1,72,18,10,44,26
100,43,74,19,47,65
64,76,69,8,9,36
99,20,17,15,32,75
5,52,98,71,62,82
57,27,33,41,39,55
59,95,80,49,97,48
23,4,88,45,40,16
51,7,66,29,14,78
38,42,13,2,22,37
46,61,21,31,60,86
85,77,53,93,25,1
19,89,58,91,18,34
50,67,74,26,8,94
56,32,73,9,11,3
30,71,17,69,84,100
35,76,44,63,65,5
68,92,52,15,83,10
81,75,70,47,54,12
20,6,96,24,36,90
82,79,99,43,28,87
98,27,72,64,61,29
4,31,59,13,25,62
42,21,49,66,23,97
22,39,88,14,26,77
16,78,85,37,41,32
30,95,38,17,46,19
9,84,2,44,11,57
1,3,60,80,51,5
86,58,70,69,74,52
73,100,81,36,93,18
24,82,91,53,76,10
65,33,6,64,99,68
83,87,20,47,35,56
72,96,43,89,71,8
79,50,94,54,55,63
12,7,40,48,15,92
90,34,67,75,28,45
61,9,78,62,17,77
4,57,26,42,51,3
27,88,52,74,2,95
81,98,14,58,1,31
22,16,69,18,97,46
82,70,65,21,41,60
39,91,35,13,49,30
33,43,32,23,96,93
47,29,83,89,36,50
8,37,100,6,66,44
80,79,12,56,90,72
7,24,75,5,55,68
28,85,15,76,87,54
45,63,71,73,38,59
48,10,99,11,25,19
86,64,40,84,20,67
53,4,92,34,94,21
82,69,51,31,95,16
1,74,41,13,96,61
35,65,89,17,78,97
43,49,46,77,83,58
66,18,39,12,98,6
75,52,80,29,91,79
30,56,8,81,2,28
70,90,3,71,68,93
45,48,57,87,60,24
20,19,54,88,26,73
27,53,36,86,50,10
94,62,76,84,32,7
37,33,63,72,100,67
9,15,14,25,23,38
92,55,47,11,64,22
99,34,40,5,59,85
95,44,89,79,77,42
2,82,16,75,66,1
56,29,65,93,69,4
52,12,96,57,31,30
49,61,41,51,18,20
13,71,28,26,83,27
60,35,84,7,6,50
97,10,45,3,62,54
91,46,81,63,78,23
67,94,36,98,15,19
22,73,24,99,8,86
64,48,44,85,58,39
59,17,47,14,33,92
70,5,25,88,42,72
11,68,34,100,80,87
37,38,55,43,21,76
32,74,9,40,90,53
16,30,93,7,60,79
69,75,77,6,3,27
18,61,56,54,82,84
96,4,10,63,98,97
15,24,71,65,81,49
23,22,44,19,52,28
99,59,46,12,2,26
58,45,64,5,66,95
25,92,41,87,73,89
62,70,21,39,20,80
42,55,91,67,1,9
86,37,14,35,94,100
40,8,38,78,53,83
72,48,47,32,51,34
76,17,74,68,29,31
57,43,90,50,85,11
36,13,3,33,88,79
54,30,60,77,23,99
15,44,46,4,27,82
66,84,96,92,81,5
10,89,59,70,7,64
65,87,26,16,98,80
52,37,25,55,49,56
97,40,2,91,73,6
38,75,100,28,58,61
68,41,22,53,69,72
39,32,19,35,8,31
17,21,48,83,57,88
24,13,29,67,43,18
50,34,9,95,93,20
63,12,85,36,51,62
78,86,76,47,90,1
14,11,45,71,42,74
94,16,5,33,89,77
27,81,25,65,80,37
26,15,66,60,56,91
53,3,7,44,99,61
31,79,75,73,64,23
98,28,35,48,46,70
58,82,67,22,17,96
18,50,68,32,38,21
55,19,13,69,87,40
29,34,8,90,63,88
78,20,42,10,30,43
39,36,11,72,54,52
83,84,59,74,93,51
97,76,1,57,71,92
6,49,94,9,45,85
100,47,33,2,24,62
41,86,4,95,14,12
98,58,73,37,53,23
89,66,27,38,67,99
19,80,50,96,64,82
91,13,68,46,16,8
43,7,63,25,26,17
21,5,15,90,30,29
78,18,84,3,52,48
93,59,87,61,42,39
44,36,70,92,45,32
20,75,33,85,74,81
88,65,11,1,12,49
100,10,31,94,41,56
6,72,83,76,14,4
62,35,57,40,22,95
79,47,24,71,9,60
55,97,51,28,77,86
2,69,98,34,54,7
23,5,18,8,27,17
58,93,84,80,13,15
61,68,48,73,67,30
81,19,90,16,92,42
87,78,50,49,44,33
89,1,53,12,45,20
88,56,36,59,91,65
62,26,6,41,38,11
31,63,83,70,99,9
40,10,71,46,37,75
77,57,82,74,72,35
3,85,95,60,29,55
51,21,54,76,100,22
52,97,64,14,24,43
28,94,25,66,47,69
34,39,2,96,79,86
32,5,49,4,19,61
8,12,42,84,33,98
92,65,23,48,50,13
45,67,41,83,81,7
30,63,58,27,1,87
26,9,37,82,68,89
80,99,71,36,35,55
29,100,57,20,59,16
77,31,64,18,53,15
3,72,28,21,40,24
34,56,78,74,6,22
96,95,39,75,25,76
17,11,4,79,70,66
90,46,51,52,73,94
93,85,38,97,88,47
60,14,69,10,2,32
54,86,43,44,91,62
