3,9,10,8,2,6
5,1,4,11,12,7
6,1,11,4,9,8
3,5,2,7,12,10
9,8,4,7,10,5
2,6,11,12,3,1
3,8,11,5,9,12
4,6,7,1,2,10
9,12,3,10,4,1
8,11,5,7,6,2
10,12,5,1,8,6
4,7,3,11,2,9
12,7,8,6,4,3
11,10,9,2,5,1
9,1,6,5,7,3
2,10,8,4,11,12
6,10,12,9,11,7
1,3,2,8,4,5
1,11,7,10,3,8
12,2,4,6,5,9
