37,27,45,30,36,40
13,46,31,34,42,56
35,49,32,11,16,25
12,24,41,52,14,33
6,26,54,15,9,53
19,17,4,22,48,28
23,44,51,21,18,2
39,38,29,1,3,8
50,43,5,10,20,7
30,55,16,46,47,34
13,56,52,26,40,25
14,28,19,36,49,31
22,11,41,18,12,37
42,2,24,21,32,39
8,10,17,29,6,53
44,54,33,47,45,50
5,1,51,4,43,35
3,7,38,27,9,48
20,15,36,52,23,55
11,12,34,2,26,39
17,29,49,41,21,30
53,13,37,19,16,47
46,32,54,8,33,4
18,51,3,48,56,10
40,7,45,31,43,20
5,27,25,23,14,15
28,50,42,38,35,6
24,44,55,9,22,1
54,39,47,32,29,41
52,53,12,30,56,4
10,45,21,8,46,11
2,15,27,13,33,43
23,26,18,50,7,19
36,1,35,3,24,22
51,37,55,38,5,49
42,20,14,17,34,9
48,16,6,40,31,44
11,28,43,46,25,30
26,8,56,2,7,23
18,19,45,32,47,24
33,53,5,21,22,38
14,37,17,3,13,50
55,27,20,42,6,41
12,31,15,35,44,29
48,39,1,16,49,52
28,34,40,54,51,10
4,47,9,36,25,8
43,32,26,37,46,38
56,22,23,14,45,6
33,41,31,3,53,11
39,42,30,44,48,5
51,40,52,27,50,29
15,49,18,34,4,36
16,13,7,24,28,21
25,54,19,1,2,20
9,10,55,17,35,12
43,3,48,53,23,47
37,30,33,6,8,51
49,4,22,26,42,27
46,24,40,5,41,15
38,34,50,25,29,45
20,28,13,12,32,44
31,21,16,9,52,18
19,11,10,39,55,14
35,2,56,54,17,36
7,53,30,1,40,42
50,24,48,34,8,27
49,23,46,22,12,13
41,9,26,45,5,28
33,6,21,43,19,39
47,2,17,31,52,35
51,14,32,55,1,7
56,36,38,44,10,15
4,18,29,37,20,11
25,3,12,16,54,42
6,43,46,48,19,34
9,23,8,40,33,49
35,30,47,26,21,14
1,50,32,27,31,56
53,38,17,36,18,24
25,10,2,16,41,37
20,39,22,15,51,28
44,11,52,7,5,54
29,55,3,45,4,13
47,21,1,12,6,50
56,40,43,49,19,9
24,30,31,10,37,23
18,27,53,28,39,46
33,38,26,20,17,16
32,8,22,5,52,3
41,35,34,7,4,44
45,36,11,42,13,51
14,48,2,29,15,54
21*,25,18*,55,31*,53*
