2,4,6,7
3,9,12,1
10,5,11,8
12,9,6,2
5,7,10,1
4,8,3,11
10,7,2,9
11,12,6,4
5,1,8,3
4,11,9,10
1,7,5,12
8,6,2,3
12,4,7,11
9,6,8,5
10,3,1,2
11,6,9,5
1,8,7,2
12,10,4,3
11,2,9,1
8,10,12,6
3,5,7,4
1,11,8,12
6,3,7,9
2,10,4,5
11,9,7,8
5,2,3,12
1,6,10,4
2,12,5,11
3,7,6,10
9,8,4,1
