42,37,15,12,26,4
32,2,36,23,48,11
17,5,30,9,21,35
16,41,18,19,3,29
25,34,27,47,1,7
10,46,44,33,20,24
40,39,6,43,22,45
31,13,28,38,14,8
19,35,48,26,15,29
11,25,4,9,5,18
37,17,47,3,32,21
45,34,7,33,6,16
39,28,1,20,38,42
30,36,46,40,31,10
24,8,23,14,41,43
13,12,2,44,27,22
35,45,6,4,37,3
18,34,15,32,28,17
1,11,29,30,19,21
39,9,25,36,16,8
47,31,33,13,23,40
7,10,38,43,46,12
27,20,5,26,24,41
22,48,2,42,14,44
6,15,8,3,11,30
4,40,47,39,29,31
18,28,10,35,37,13
38,26,33,16,21,24
27,19,46,17,14,25
5,23,22,34,48,1
44,32,12,41,45,36
20,7,9,2,42,43
28,35,24,16,47,11
18,17,39,33,30,27
23,6,3,25,10,48
12,40,8,46,1,26
2,31,20,32,19,37
22,38,9,5,15,45
14,13,21,7,36,42
41,29,4,44,43,34
24,3,12,30,39,23
40,17,35,8,25,2
46,45,32,5,28,19
26,9,42,13,47,6
44,7,41,1,38,18
48,43,20,21,31,34
29,22,14,37,11,33
15,4,16,10,36,27
24,30,32,42,25,13
19,26,44,23,9,28
3,41,38,34,2,40
14,12,5,20,18,6
43,35,1,15,33,36
45,8,47,29,21,10
11,27,39,48,37,46
7,16,17,22,4,31
3,5,13,34,12,19
36,43,26,2,18,30
14,20,23,35,29,38
15,44,11,10,47,39
8,27,31,33,42,45
41,48,28,40,7,25
21,4,46,32,22,16
1,6,37,9,24,17
5,10,34,39,2,14
31,42,23,27,18,35
45,44,3,11,26,7
15,47,21,46,13,41
28,16,43,12,1,17
29,24,40,6,32,9
4,33,19,38,30,48
25,36,22,8,20,37
21,39,7,35,23,15
11,42,10,17,34,41
1,3,9,31,46,14
38,43,32,6,27,26
37,40,30,16,44,5
2,33,29,28,12,25
48,8,13,45,4,20
36,19,18,47,22,24
